"module name","licenses","repository","licenseUrl","parents"
"hexoid@1.0.0","MIT","https://github.com/lukeed/hexoid","https://github.com/lukeed/hexoid/raw/master/license","server"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics","https://github.com/mridgway/hoist-non-react-statics/raw/master/LICENSE.md","pronote"
"hosted-git-info@3.0.8","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","pronote"
"html-encoding-sniffer@3.0.0","MIT","https://github.com/jsdom/html-encoding-sniffer","https://github.com/jsdom/html-encoding-sniffer/raw/master/LICENSE.txt","pronote"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper","https://github.com/WebReflection/html-escaper/raw/master/LICENSE.txt","server"
"http-cache-semantics@4.1.1","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics","https://github.com/kornelski/http-cache-semantics/raw/master/LICENSE","server"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","server"
"http-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-http-proxy-agent","https://github.com/TooTallNate/node-http-proxy-agent","pronote"
"http2-wrapper@1.0.3","MIT","https://github.com/szmarczak/http2-wrapper","https://github.com/szmarczak/http2-wrapper/raw/master/LICENSE","server"
"https-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-https-proxy-agent","https://github.com/TooTallNate/node-https-proxy-agent","server"
"human-signals@2.1.0","Apache-2.0","https://github.com/ehmicky/human-signals","https://github.com/ehmicky/human-signals/raw/master/LICENSE","server"
"hyphenate-style-name@1.0.5","BSD-3-Clause","https://github.com/rexxars/hyphenate-style-name","https://github.com/rexxars/hyphenate-style-name/raw/master/LICENSE","pronote"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite","https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE","body-parser:server"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite","https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE","server"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","server"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default","https://github.com/novemberborn/ignore-by-default/raw/master/LICENSE","server"
"ignore@5.3.1","MIT","https://github.com/kaelzhang/node-ignore","https://github.com/kaelzhang/node-ignore/raw/master/LICENSE-MIT","pronote"
"image-size@1.1.1","MIT","https://github.com/image-size/image-size","https://github.com/image-size/image-size/raw/master/LICENSE","pronote"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh","https://github.com/sindresorhus/import-fresh/raw/master/license","pronote"
"import-local@3.1.0","MIT","https://github.com/sindresorhus/import-local","https://github.com/sindresorhus/import-local/raw/master/license","server"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js","https://github.com/jensyt/imurmurhash-js","server"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string","https://github.com/sindresorhus/indent-string/raw/master/license","pronote"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","server"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","server"
"ini@1.3.8","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","pronote"
"inline-style-prefixer@6.0.4","MIT","https://github.com/robinweser/inline-style-prefixer","https://github.com/robinweser/inline-style-prefixer/raw/master/LICENSE","pronote"
"internal-ip@4.3.0","MIT","https://github.com/sindresorhus/internal-ip","https://github.com/sindresorhus/internal-ip/raw/master/license","pronote"
"internal-slot@1.0.7","MIT","https://github.com/ljharb/internal-slot","https://github.com/ljharb/internal-slot/raw/master/LICENSE","pronote"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant","https://github.com/zertosh/invariant/raw/master/LICENSE","pronote"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex","https://github.com/sindresorhus/ip-regex/raw/master/license","pronote"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js","https://github.com/whitequark/ipaddr.js/raw/master/LICENSE","server"
"is-arguments@1.1.1","MIT","https://github.com/inspect-js/is-arguments","https://github.com/inspect-js/is-arguments/raw/master/LICENSE","pronote"
"is-array-buffer@3.0.4","MIT","https://github.com/inspect-js/is-array-buffer","https://github.com/inspect-js/is-array-buffer/raw/master/LICENSE","pronote"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","server"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","simple-swizzle:pronote"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint","https://github.com/inspect-js/is-bigint/raw/master/LICENSE","pronote"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","server"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object","https://github.com/inspect-js/is-boolean-object/raw/master/LICENSE","pronote"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer","https://github.com/feross/is-buffer/raw/master/LICENSE","pronote"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable","https://github.com/inspect-js/is-callable/raw/master/LICENSE","pronote"
"is-core-module@2.13.1","MIT","https://github.com/inspect-js/is-core-module","https://github.com/inspect-js/is-core-module/raw/master/LICENSE","server"
"is-data-view@1.0.1","MIT","https://github.com/inspect-js/is-data-view","https://github.com/inspect-js/is-data-view/raw/master/LICENSE","pronote"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object","https://github.com/inspect-js/is-date-object/raw/master/LICENSE","pronote"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory","https://github.com/jonschlinkert/is-directory/raw/master/LICENSE","pronote"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker","https://github.com/sindresorhus/is-docker/raw/master/license","pronote"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","is-invalid-path:pronote"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","server"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","pronote"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","server"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn","https://github.com/sindresorhus/is-generator-fn/raw/master/license","server"
"is-generator-function@1.0.10","MIT","https://github.com/inspect-js/is-generator-function","https://github.com/inspect-js/is-generator-function/raw/master/LICENSE","pronote"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","is-invalid-path:pronote"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob","https://github.com/micromatch/is-glob/raw/master/LICENSE","server"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive","https://github.com/sindresorhus/is-interactive/raw/master/license","pronote"
"is-invalid-path@0.1.0","MIT","https://github.com/jonschlinkert/is-invalid-path","https://github.com/jonschlinkert/is-invalid-path/blob/master/LICENSE","pronote"
"is-negative-zero@2.0.3","MIT","https://github.com/inspect-js/is-negative-zero","https://github.com/inspect-js/is-negative-zero/raw/master/LICENSE","pronote"
"is-number-object@1.0.7","MIT","https://github.com/inspect-js/is-number-object","https://github.com/inspect-js/is-number-object/raw/master/LICENSE","pronote"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","server"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd","https://github.com/sindresorhus/is-path-cwd/raw/master/license","pronote"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside","https://github.com/sindresorhus/is-path-inside/raw/master/license","pronote"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj","https://github.com/sindresorhus/is-plain-obj/raw/master/license","server"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object","https://github.com/jonschlinkert/is-plain-object/raw/master/LICENSE","pronote"
"is-potential-custom-element-name@1.0.1","MIT","https://github.com/mathiasbynens/is-potential-custom-element-name","https://github.com/mathiasbynens/is-potential-custom-element-name/raw/master/LICENSE-MIT.txt","pronote"
"is-property@1.0.2","MIT","https://github.com/mikolalysenko/is-property","https://github.com/mikolalysenko/is-property/raw/master/LICENSE","server"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex","https://github.com/inspect-js/is-regex/raw/master/LICENSE","pronote"
"is-shared-array-buffer@1.0.3","MIT","https://github.com/inspect-js/is-shared-array-buffer","https://github.com/inspect-js/is-shared-array-buffer/raw/master/LICENSE","pronote"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","bin-check:server"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","server"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string","https://github.com/ljharb/is-string/raw/master/LICENSE","pronote"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol","https://github.com/inspect-js/is-symbol/raw/master/LICENSE","pronote"
"is-typed-array@1.1.13","MIT","https://github.com/inspect-js/is-typed-array","https://github.com/inspect-js/is-typed-array/raw/master/LICENSE","pronote"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported","https://github.com/sindresorhus/is-unicode-supported/raw/master/license","pronote"
"is-valid-path@0.1.1","MIT","https://github.com/jonschlinkert/is-valid-path","https://github.com/jonschlinkert/is-valid-path/blob/master/LICENSE","pronote"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref","https://github.com/inspect-js/is-weakref/raw/master/LICENSE","pronote"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","@react-native-community/cli-tools:pronote"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","pronote"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","pronote"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray/raw/master/LICENSE","safe-array-concat:pronote"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe","https://github.com/isaacs/isexe/raw/master/LICENSE","server"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject","https://github.com/jonschlinkert/isobject/raw/master/LICENSE","pronote"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream","https://github.com/rvagg/isstream/raw/master/LICENSE.md","pronote"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","server"
"istanbul-lib-instrument@5.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","babel-plugin-istanbul:server"
"istanbul-lib-instrument@6.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","server"
"istanbul-lib-report@3.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","server"
"istanbul-lib-source-maps@4.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","server"
"istanbul-reports@3.1.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","server"
"jackspeak@2.3.6","BlueOak-1.0.0","https://github.com/isaacs/jackspeak","https://github.com/isaacs/jackspeak/raw/master/LICENSE.md","pronote"
"jest-changed-files@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-circus@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-cli@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-config@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-diff@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-docblock@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-each@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-environment-jsdom@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","pronote"
"jest-environment-node@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-expo@51.0.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo","pronote"
"jest-express@1.12.0","MIT","https://github.com/jameswlane/jest-express","https://github.com/jameswlane/jest-express/raw/master/LICENSE","server"
"jest-get-type@29.6.3","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-haste-map@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-leak-detector@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-matcher-utils@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-message-util@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-mock@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-node-http@1.0.0","MIT","https://github.com/jameswlane/jest-node-http","https://github.com/jameswlane/jest-node-http/raw/master/LICENSE","server"
"jest-pnp-resolver@1.2.3","MIT","https://github.com/arcanis/jest-pnp-resolver","https://github.com/arcanis/jest-pnp-resolver","server"
"jest-regex-util@29.6.3","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-resolve-dependencies@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-resolve@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-runner@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-runtime@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-snapshot@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-util@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-validate@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-watch-select-projects@2.0.0","MIT","https://github.com/rogeliog/jest-watch-select-projects","https://github.com/rogeliog/jest-watch-select-projects/raw/master/LICENSE","pronote"
"jest-watch-typeahead@2.2.1","MIT","https://github.com/jest-community/jest-watch-typeahead","https://github.com/jest-community/jest-watch-typeahead/raw/master/LICENSE","pronote"
"jest-watcher@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest-worker@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jest@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"jimp-compact@0.16.1","MIT","https://github.com/nuxt-community/jimp-compact","https://github.com/nuxt-community/jimp-compact","pronote"
"jiti@1.21.0","MIT","https://github.com/unjs/jiti","https://github.com/unjs/jiti/raw/master/LICENSE","pronote"
"jju@1.4.0","MIT","https://github.com/rlidwka/jju","https://github.com/rlidwka/jju/raw/master/LICENSE","pronote"
"joi@17.13.1","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE.md","pronote"
"join-component@1.1.0","MIT","","","pronote"
"jquery-extend@2.0.3","MIT","https://github.com/dnukem/node-jquery-extend","https://github.com/dnukem/node-jquery-extend/raw/master/LICENSE","pronote"
"js-sha3@0.8.0","MIT","https://github.com/emn178/js-sha3","https://github.com/emn178/js-sha3/raw/master/LICENSE.txt","pronote"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","server"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","server"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","@expo/xcpretty:pronote"
"jsc-android@250231.0.0","BSD-2-Clause","https://github.com/react-native-community/jsc-android-buildscripts","https://github.com/react-native-community/jsc-android-buildscripts/raw/master/LICENSE","pronote"
"jsc-safe-url@0.2.4","0BSD","https://github.com/robhogan/jsc-safe-url","https://github.com/robhogan/jsc-safe-url/raw/master/LICENSE","pronote"
"jscodeshift@0.14.0","MIT","https://github.com/facebook/jscodeshift","https://github.com/facebook/jscodeshift/raw/master/LICENSE","pronote"
"jsdom@20.0.3","MIT","https://github.com/jsdom/jsdom","https://github.com/jsdom/jsdom/raw/master/LICENSE.txt","pronote"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc","http://mths.be/mit","regjsparser:pronote"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","server"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer","https://github.com/dominictarr/json-buffer/raw/master/LICENSE","server"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors","https://github.com/zkat/json-parse-better-errors/raw/master/LICENSE.md","pronote"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors","https://github.com/npm/json-parse-even-better-errors/raw/master/LICENSE.md","server"
"json-parse-helpfulerror@1.0.3","MIT","https://github.com/smikes/json-parse-helpfulerror","https://github.com/smikes/json-parse-helpfulerror/raw/master/LICENSE","pronote"
"json-schema-deref-sync@0.13.0","MIT","https://github.com/bojand/json-schema-deref-sync","https://github.com/bojand/json-schema-deref-sync/raw/master/LICENSE","pronote"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse/raw/master/LICENSE","pronote"
"json5@2.2.3","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","server"
"jsonc-parser@3.2.1","MIT","https://github.com/microsoft/node-jsonc-parser","https://github.com/microsoft/node-jsonc-parser/raw/master/LICENSE.md","server"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","pronote"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","@expo/image-utils:pronote"
"jsonwebtoken@9.0.2","MIT","https://github.com/auth0/node-jsonwebtoken","https://github.com/auth0/node-jsonwebtoken/raw/master/LICENSE","pronote"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa","https://github.com/brianloveswords/node-jwa/raw/master/LICENSE","pronote"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws","https://github.com/brianloveswords/node-jws/raw/master/LICENSE","pronote"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv","https://github.com/jaredwray/keyv","server"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","pronote"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur","https://github.com/lukeed/kleur/raw/master/license","server"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven","https://github.com/sindresorhus/leven/raw/master/license","server"
"license-checker@1.0.0","BSD-3-Clause","http://github.com/davglass/license-checker","http://github.com/davglass/license-checker/raw/master/LICENSE","pronote"
"license-crawler@0.0.5","MIT","https://github.com/marcelwinh/license-crawler","https://github.com/marcelwinh/license-crawler/raw/master/LICENSE","pronote"
"lighthouse-logger@1.4.2","Apache-2.0","","","pronote"
"lightningcss-win32-x64-msvc@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss","https://github.com/parcel-bundler/lightningcss/raw/master/LICENSE","pronote"
"lightningcss@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss","https://github.com/parcel-bundler/lightningcss/raw/master/LICENSE","pronote"
"lilconfig@2.1.0","MIT","https://github.com/antonk52/lilconfig","https://github.com/antonk52/lilconfig/raw/master/LICENSE","pronote"
"lilconfig@3.1.1","MIT","https://github.com/antonk52/lilconfig","https://github.com/antonk52/lilconfig/raw/master/LICENSE","postcss-load-config:pronote"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns","https://github.com/eventualbuddha/lines-and-columns/raw/master/LICENSE","server"
"linkify-it@5.0.0","MIT","https://github.com/markdown-it/linkify-it","https://github.com/markdown-it/linkify-it/raw/master/LICENSE","pronote"
"linkifyjs@4.1.3","MIT","https://github.com/Hypercontext/linkifyjs","https://github.com/Hypercontext/linkifyjs/raw/master/LICENSE","pronote"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","find-cache-dir:pronote"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","server"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","pronote"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","server"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","pronote"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","server"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","pronote"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","@react-native-community/cli-tools:pronote"
"logkitty@0.7.1","MIT","https://github.com/zamotany/logkitty","https://github.com/zamotany/logkitty/raw/master/LICENSE","pronote"
"long@5.2.3","Apache-2.0","https://github.com/dcodeIO/long.js","https://github.com/dcodeIO/long.js/raw/master/LICENSE","server"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify","https://github.com/zertosh/loose-envify/raw/master/LICENSE","pronote"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys","https://github.com/sindresorhus/lowercase-keys/raw/master/license","server"
"lru-cache@10.2.2","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","path-scurry:pronote"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","bin-check:server"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","@babel/helper-compilation-targets:server"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","hosted-git-info:pronote"
"lru-cache@7.18.3","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","named-placeholders:server"
"lru-cache@8.0.5","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","server"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","find-cache-dir:pronote"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","@mapbox/node-pre-gyp:server"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","server"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error","https://github.com/JsCommunity/make-error/raw/master/LICENSE","server"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror","https://github.com/daaku/nodejs-makeerror/raw/master/license","server"
"markdown-it@14.1.0","MIT","https://github.com/markdown-it/markdown-it","https://github.com/markdown-it/markdown-it/raw/master/LICENSE","pronote"
"marky@1.2.5","Apache-2.0","https://github.com/nolanlawson/marky","https://github.com/nolanlawson/marky/raw/master/LICENSE","pronote"
"match-sorter@6.3.4","MIT","https://github.com/kentcdodds/match-sorter","https://github.com/kentcdodds/match-sorter/raw/master/LICENSE","pronote"
"md5-file@3.2.3","MIT","https://github.com/roryrjb/md5-file","https://github.com/roryrjb/md5-file/raw/master/LICENSE.md","pronote"
"md5@2.2.1","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","json-schema-deref-sync:pronote"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","pronote"
"md5hex@1.0.0","MIT","https://github.com/650Industries/md5hex","https://github.com/650Industries/md5hex/raw/master/LICENSE","pronote"
"mdurl@2.0.0","MIT","https://github.com/markdown-it/mdurl","https://github.com/markdown-it/mdurl/raw/master/LICENSE","pronote"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer","https://github.com/jshttp/media-typer/raw/master/LICENSE","server"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one","https://github.com/alexreardon/memoize-one/raw/master/LICENSE","pronote"
